,geoid10,H7X001
3903,371290120101020,25
3904,371290120101021,56
3905,371290120101022,37
3906,371290120101023,37
3907,371290120101024,0
3908,371290120101025,0
3909,371290120102000,117
3910,371290120102001,0
3911,371290120102002,55
3912,371290120102003,32
3913,371290120102004,61
3914,371290120102005,42
3915,371290120102006,264
3916,371290120102007,77
3917,371290120102008,0
3918,371290120102009,58
3919,371290120102010,56
3920,371290120102011,137
3921,371290120102012,119
3922,371290120102013,27
3923,371290120102014,71
3924,371290120102015,0
3925,371290120102016,28
3926,371290120102017,34
3927,371290120102018,22
3928,371290120102019,5
3929,371290120102020,95
3930,371290120102021,38
3931,371290120102022,9
3932,371290120102023,80
3933,371290120102024,233
3934,371290120102025,43
3935,371290120102026,158
3936,371290120102027,203
3937,371290120102028,0
3938,371290120102029,0
3939,371290120102030,0
3940,371290120102031,0
3941,371290120102032,175
3942,371290120102033,43
3943,371290120102034,48
3944,371290120102035,60
3945,371290120102036,60
3946,371290120102037,53
3947,371290120102038,48
3948,371290120102039,51
3949,371290120102040,60
3950,371290120102041,85
3951,371290120103000,256
3952,371290120103001,272
3953,371290120103002,315
3954,371290120103003,17
3955,371290120103004,36
3956,371290120103005,111
3957,371290121011000,120
3958,371290121011001,43
3959,371290121011002,379
3960,371290121011003,57
3961,371290121011004,0
3962,371290121011005,0
3963,371290121011006,127
3964,371290121011007,85
3965,371290121011008,0
3966,371290121011009,247
3967,371290121011010,0
3968,371290121011011,33
3969,371290121011012,408
3970,371290121011013,3
3971,371290121011014,32
3972,371290121011015,36
3973,371290121011016,452
3974,371290121011017,22
3975,371290121011018,42
3976,371290121011019,0
3977,371290121011020,53
3978,371290121011021,25
3979,371290121011022,149
3980,371290121011023,21
3981,371290121011024,40
3982,371290121011025,0
3983,371290121011026,0
3984,371290121011027,0
3985,371290121011028,0
3986,371290121011029,0
3987,371290121011030,0
3988,371290121011031,0
3989,371290121011032,0
3990,371290121011033,0
3991,371290121011034,0
3992,371290121011035,0
3993,371290121011036,0
3994,371290121011037,0
3995,371290121011038,0
3996,371290121011039,0
3997,371290121011040,0
3998,371290121011041,0
3999,371290121011042,0
4000,371290121011043,0
4001,371290121011044,0
4002,371290121011045,32
4003,371290121011046,0
4004,371290121011047,0
4005,371290121011048,0
4006,371290121011049,126
4007,371290121011050,0
4008,371290121011051,0
4009,371290121011052,0
4010,371290121011053,0
4011,371290121011054,0
4012,371290121012000,80
4013,371290121012001,264
4014,371290121012002,69
4015,371290121012003,114
4016,371290121012004,289
4017,371290121012005,106
4018,371290121012006,0
4019,371290121012007,0
4020,371290121012008,0
4021,371290121012009,164
4022,371290121012010,0
4023,371290121012011,0
4024,371290121012012,0
4025,371290121012013,0
4026,371290121012014,0
4027,371290121012015,0
4028,371290121012016,0
4029,371290121012017,0
4030,371290121012018,209
4031,371290121012019,8
4032,371290121012020,104
4033,371290121012021,76
4034,371290121012022,30
4035,371290121012023,16
4036,371290121012024,38
4037,371290121012025,83
4038,371290121012026,87
4039,371290121012027,30
4040,371290121012028,76
4041,371290121012029,46
4042,371290121012030,186
4043,371290121012031,0
4044,371290121012032,40
4045,371290121012033,0
4046,371290121012034,20
4047,371290121012035,44
4048,371290121012036,162
4049,371290121012037,0
4050,371290121012038,13
4051,371290121012039,11
4052,371290121012040,19
4053,371290121012041,12
4054,371290121012042,239
4055,371290121012043,38
4056,371290121012044,0
4057,371290121012045,40
4058,371290121012046,0
4059,371290121012047,39
4060,371290121012048,0
4061,371290121012049,0
4062,371290121012050,0
4063,371290121012051,0
4064,371290121012052,0
4065,371290121012053,0
4066,371290121012054,182
4067,371290121012055,50
4068,371290121012056,15
4069,371290121012057,3
4070,371290121012058,0
4071,371290121012059,36
4072,371290121012060,65
4073,371290121012061,98
4074,371290121012062,0
4075,371290121012063,0
4076,371290121013000,272
4077,371290121013001,51
4078,371290121013002,67
4079,371290121013003,49
4080,371290121013004,36
4081,371290121013005,32
4082,371290121013006,56
4083,371290121013007,35
4084,371290121013008,52
4085,371290121013009,215
4086,371290121013010,211
4087,371290121013011,65
4088,371290121013012,119
4089,371290121013013,21
4090,371290121013014,326
4091,371290121013015,188
4092,371290121013016,71
4093,371290121013017,63
4094,371290121013018,27
4095,371290121013019,11
4096,371290121013020,44
4097,371290121013021,0
4098,371290121013022,35
4099,371290121013023,32
4100,371290121013024,74
4101,371290121013025,150
4102,371290121013026,31
4103,371290121013027,64
4104,371290121031000,352
4105,371290121031001,39
4106,371290121031002,71
4107,371290121031003,0
4108,371290121031004,118
4109,371290121031005,30
4110,371290121031006,0
4111,371290121031007,25
4112,371290121031008,57
4113,371290121031009,78
4114,371290121031010,55
4115,371290121031011,250
4116,371290121031012,86
4117,371290121031013,40
4118,371290121031014,80
4119,371290121031015,74
4120,371290121031016,138
4121,371290121031017,0
4122,371290121031018,0
4123,371290121031019,64
4124,371290121031020,79
4125,371290121031021,199
4126,371290121031022,106
4127,371290121031023,0
4128,371290121031024,81
4129,371290121031025,59
4130,371290121031026,253
4131,371290121031027,47
4132,371290121031028,3
4133,371290121031029,45
4134,371290121031030,0
4135,371290121031031,0
4136,371290121031032,95
4137,371290121031033,126
4138,371290121031034,312
4139,371290121031035,77
4140,371290121031036,63
4141,371290121031037,44
4142,371290121031038,0
4143,371290121031039,0
4144,371290121031040,0
4145,371290121031041,1
4146,371290121031042,0
4147,371290121031043,0
4148,371290121031044,0
4149,371290121031045,0
4150,371290121031046,0
4151,371290121031047,0
4152,371290121031048,0
4153,371290121031049,122
4154,371290121031050,127
4155,371290121031051,42
4156,371290121031052,4
4157,371290121031053,108
4158,371290121031054,50
4159,371290121031055,0
4160,371290121031056,0
4161,371290121031057,0
4162,371290121031058,88
4163,371290121032000,0
4164,371290121032001,143
4165,371290121032002,25
4166,371290121032003,0
4167,371290121032004,0
4168,371290121032005,0
4169,371290121032006,0
4170,371290121032007,209
4171,371290121032008,4
4172,371290121032009,67
4173,371290121032010,20
4174,371290121032011,41
4175,371290121032012,20
4176,371290121032013,21
4177,371290121032014,0
4178,371290121032015,69
4179,371290121041000,0
4180,371290121041001,0
4181,371290121041002,0
4182,371290121041003,0
4183,371290121041004,0
4184,371290121041005,0
4185,371290121041006,0
4186,371290121041007,0
4187,371290121041008,0
4188,371290121041009,0
4189,371290121041010,0
4190,371290121041011,0
4191,371290121041012,0
4192,371290121041013,0
4193,371290121041014,0
4194,371290121041015,0
4195,371290121041016,0
4196,371290121041017,0
4197,371290121041018,0
4198,371290121041019,0
4199,371290121041020,0
4200,371290121041021,0
4201,371290121041022,0
4202,371290121041023,1295
4203,371290121041024,44
4204,371290121041025,35
4205,371290121041026,0
4206,371290121041027,30
4207,371290121041028,11
4208,371290121041029,13
4209,371290121041030,0
4210,371290121041031,0
4211,371290121041032,39
4212,371290121041033,42
4213,371290121041034,25
4214,371290121041035,0
4215,371290121041036,0
4216,371290121041037,19
4217,371290121041038,25
4218,371290121041039,32
4219,371290121041040,0
4220,371290121041041,0
4221,371290121041042,15
4222,371290121041043,14
4223,371290121041044,0
4224,371290121041045,78
4225,371290121041046,0
4226,371290121041047,0
4227,371290121041048,0
4228,371290121041049,82
4229,371290121041050,5
4230,371290121041051,0
4231,371290121041052,0
4232,371290121041053,0
4233,371290121041054,0
4234,371290121041055,36
4235,371290121041056,145
4236,371290121041057,68
4237,371290121041058,29
4238,371290121041059,68
4239,371290121041060,35
4240,371290121041061,175
4241,371290121041062,0
4242,371290121041063,0
4243,371290121041064,5
4244,371290121041065,0
4245,371290121041066,13
4246,371290121041067,4
4247,371290121041068,104
4248,371290121041069,35
4249,371290121041070,26
4250,371290121041071,25
4251,371290121041072,28
4252,371290121041073,0
4253,371290121041074,1
4254,371290121041075,0
4255,371290121041076,33
4256,371290121042000,0
4257,371290121042001,0
4258,371290121042002,106
4259,371290121042003,21
4260,371290121042004,35
4261,371290121042005,108
4262,371290121042006,422
4263,371290121042007,25
4264,371290121042008,35
4265,371290121042009,0
4266,371290121042010,0
4267,371290121042011,484
4268,371290121042012,3
4269,371290121042013,8
4270,371290121042014,0
4271,371290121042015,1
4272,371290121042016,0
4273,371290121042017,26
4274,371290121042018,58
4275,371290121042019,27
4276,371290121042020,46
4277,371290121042021,0
4278,371290121042022,58
4279,371290121042023,216
4280,371290121042024,49
4281,371290121042025,107
4282,371290121042026,0
4283,371290121042027,0
4284,371290121042028,0
4285,371290121042029,0
4286,371290121042030,2
4287,371290121042031,47
4288,371290121042032,0
4289,371290121042033,0
4290,371290121042034,0
4291,371290121042035,0
4292,371290121042036,169
4293,371290121042037,0
4294,371290121042038,4
4295,371290121042039,50
4296,371290121042040,0
4297,371290121042041,0
4298,371290121042042,0
4299,371290121042043,0
4300,371290121042044,0
4301,371290121042045,0
4302,371290121042046,0
4303,371290121042047,73
4304,371290121042048,0
4305,371290121042049,113
4306,371290121042050,29
4307,371290121042051,9
4308,371290121042052,0
4309,371290121042053,7
4310,371290121042054,256
4311,371290121042055,44
4312,371290121042056,0
4313,371290121042057,0
4314,371290121042058,0
4315,371290121042059,8
4316,371290121042060,0
4317,371290121042061,0
4318,371290121042062,0
4319,371290121042063,5
4320,371290121042064,9
4321,371290121042065,0
4322,371290121042066,22
4323,371290121042067,4
4324,371290121042068,3
4325,371290121042069,63
4326,371290121042070,1
4327,371290121042071,0
4328,371290121042072,0
4329,371290121042073,0
4330,371290121042074,0
4331,371290121042075,0
4332,371290121042076,0
4333,371290121051000,408
4334,371290121051001,49
4335,371290121051002,18
4336,371290121051003,29
4337,371290121051004,0
4338,371290121051005,6
4339,371290121051006,8
4340,371290121051007,695
4341,371290121051008,0
4342,371290121051009,149
4343,371290121051010,0
4344,371290121051011,163
4345,371290121051012,0
4346,371290121051013,0
4347,371290121051014,0
4348,371290121051015,0
4349,371290121051016,0
4350,371290121051017,0
4351,371290121051018,0
4352,371290121051019,0
4353,371290121051020,0
4354,371290121051021,17
4355,371290121051022,151
4356,371290121051023,107
4357,371290121051024,404
4358,371290121051025,35
4359,371290121051026,0
4360,371290121051027,56
4361,371290121051028,19
4362,371290121051029,58
4363,371290121051030,66
4364,371290121051031,94
4365,371290121051032,101
4366,371290121051033,110
4367,371290121051034,43
4368,371290121051035,342
4369,371290121051036,1078
4370,371290121051037,92
4371,371290121051038,83
4372,371290121051039,127
4373,371290121051040,99
4374,371290121051041,370
4375,371290121051042,103
4376,371290121051043,82
4377,371290121051044,68
4378,371290121051045,57
4379,371290121051046,70
4380,371290121051047,37
4381,371290121051048,32
4382,371290121051049,0
4383,371290121051050,0
4384,371290121051051,0
4385,371290121052000,731
4386,371290121052001,39
4387,371290121052002,102
4388,371290121052003,47
4389,371290121052004,80
4390,371290121052005,71
4391,371290121052006,14
4392,371290121052007,47
4393,371290121052008,19
4394,371290121052009,0
4395,371290121052010,0
4396,371290121052011,0
4397,371290121052012,17
4398,371290121052013,0
4399,371290121052014,545
4400,371290121052015,32
4401,371290121052016,0
4402,371290121052017,20
4403,371290121052018,12
4404,371290121052019,0
4405,371290121052020,0
4406,371290121052021,70
4407,371290121052022,33
4408,371290121052023,66
4409,371290121052024,36
4410,371290121052025,26
4411,371290121052026,0
4412,371290121053000,459
4413,371290121053001,51
4414,371290121053002,40
4415,371290121053003,70
4416,371290121053004,79
4417,371290121053005,817
4418,371290121053006,0
4419,371290121053007,0
4420,371290121053008,60
4421,371290121053009,214
4422,371290121053010,93
4423,371290121053011,155
4424,371290121053012,0
4425,371290121053013,0
4426,371290121053014,0
4427,371290121053015,0
4428,371290121053016,21
4429,371290121053017,242
4430,371290121053018,0
4431,371290121053019,191
4432,371290121053020,220
4433,371290121053021,22
4434,371290121053022,0
4435,371290121053023,385
4436,371290121053024,0
4437,371290121053025,0
4438,371290121053026,0
4439,371290121053027,4
4440,371290121053028,353
4441,371290121053029,42
4442,371290121053030,11
4443,371290121053031,27
4444,371290121053032,49
4445,371290121053033,249
4446,371290121053034,57
4447,371290121053035,17
4448,371290121053036,0
4449,371290122011000,0
4450,371290122011001,0
4451,371290122011002,0
4452,371290122011003,0
4453,371290122011004,0
4454,371290122011005,0
4455,371290122011006,0
4456,371290122011007,0
4457,371290122011008,0
4458,371290122011009,0
4459,371290122011010,129
4460,371290122011011,29
4461,371290122011012,28
4462,371290122011013,1
4463,371290122011014,35
4464,371290122011015,14
4465,371290122011016,18
4466,371290122011017,33
4467,371290122011018,1
4468,371290122011019,6
4469,371290122011020,45
4470,371290122011021,38
4471,371290122011022,33
4472,371290122011023,9
4473,371290122011024,0
4474,371290122011025,23
4475,371290122011026,19
4476,371290122011027,26
4477,371290122011028,52
4478,371290122011029,25
4479,371290122012000,0
4480,371290122012001,0
4481,371290122012002,119
4482,371290122012003,15
4483,371290122012004,9
4484,371290122012005,11
4485,371290122012006,10
4486,371290122012007,7
4487,371290122012008,0
4488,371290122012009,107
4489,371290122012010,12
4490,371290122012011,140
4491,371290122012012,0
4492,371290122012013,5
4493,371290122012014,21
4494,371290122012015,78
4495,371290122012016,139
4496,371290122012017,33
4497,371290122012018,35
4498,371290122012019,23
4499,371290122012020,23
4500,371290122012021,37
4501,371290122012022,33
4502,371290122012023,18
4503,371290122012024,7
4504,371290122012025,3
4505,371290122012026,48
4506,371290122012027,8
4507,371290122012028,8
4508,371290122012029,2
4509,371290122012030,158
4510,371290122012031,3
4511,371290122012032,84
4512,371290122012033,59
4513,371290122012034,0
4514,371290122012035,0
4515,371290122012036,0
4516,371290122012037,0
4517,371290122012038,0
4518,371290122012039,0
4519,371290122012040,29
4520,371290122013000,0
4521,371290122013001,16
4522,371290122013002,66
4523,371290122013003,32
4524,371290122013004,5
4525,371290122013005,0
4526,371290122013006,0
4527,371290122013007,223
4528,371290122013008,15
4529,371290122013009,15
4530,371290122013010,0
4531,371290122013011,0
4532,371290122013012,10
4533,371290122013013,7
4534,371290122013014,0
4535,371290122013015,233
4536,371290122013016,1
4537,371290122013017,0
4538,371290122013018,6
4539,371290122013019,0
4540,371290122013020,0
4541,371290122013021,6
4542,371290122013022,5
4543,371290122013023,10
4544,371290122013024,21
4545,371290122013025,10
4546,371290122013026,0
4547,371290122013027,16
4548,371290122013028,24
4549,371290122013029,29
4550,371290122013030,0
4551,371290122013031,2
4552,371290122013032,0
4553,371290122013033,0
4554,371290122013034,1
4555,371290122013035,38
4556,371290122013036,26
4557,371290122013037,0
4558,371290122013038,0
4559,371290122021000,0
4560,371290122021001,0
4561,371290122021002,0
4562,371290122021003,7
4563,371290122021004,16
4564,371290122021005,0
4565,371290122021006,0
4566,371290122021007,10
4567,371290122021008,0
4568,371290122021009,12
4569,371290122021010,13
4570,371290122021011,0
4571,371290122021012,0
4572,371290122021013,23
4573,371290122021014,20
4574,371290122021015,0
4575,371290122021016,0
4576,371290122021017,2
4577,371290122021018,20
4578,371290122021019,28
4579,371290122021020,9
4580,371290122021021,12
4581,371290122021022,24
4582,371290122021023,3
4583,371290122021024,16
4584,371290122021025,21
4585,371290122021026,23
4586,371290122021027,9
4587,371290122021028,27
4588,371290122021029,17
4589,371290122021030,16
4590,371290122021031,0
4591,371290122021032,0
4592,371290122021033,0
4593,371290122021034,0
4594,371290122021035,0
4595,371290122021036,0
4596,371290122021037,0
4597,371290122021038,0
4598,371290122021039,0
4599,371290122021040,0
4600,371290122021041,7
4601,371290122021042,0
4602,371290122021043,0
4603,371290122021044,18
4604,371290122021045,24
4605,371290122021046,48
4606,371290122021047,26
4607,371290122021048,6
4608,371290122021049,15
4609,371290122021050,18
4610,371290122021051,25
4611,371290122021052,27
4612,371290122021053,28
4613,371290122021054,13
4614,371290122021055,19
4615,371290122021056,14
4616,371290122021057,40
4617,371290122021058,24
4618,371290122021059,1
4619,371290122021060,7
4620,371290122021061,0
4621,371290122021062,2
4622,371290122021063,21
4623,371290122021064,15
4624,371290122021065,14
4625,371290122021066,5
4626,371290122021067,19
4627,371290122021068,14
4628,371290122021069,32
4629,371290122021070,25
4630,371290122021071,27
4631,371290122021072,25
4632,371290122021073,16
4633,371290122021074,12
4634,371290122021075,0
4635,371290122021076,46
4636,371290122021077,32
4637,371290122021078,31
4638,371290122021079,56
4639,371290122021080,0
4640,371290122021081,0
4641,371290122022000,31
4642,371290122022001,21
4643,371290122022002,20
4644,371290122022003,22
4645,371290122022004,15
4646,371290122022005,3
4647,371290122022006,30
4648,371290122022007,18
4649,371290122022008,0
4650,371290122022009,22
4651,371290122022010,26
4652,371290122022011,15
4653,371290122022012,9
4654,371290122022013,0
4655,371290122022014,0
4656,371290122022015,18
4657,371290122022016,24
4658,371290122022017,18
4659,371290122022018,19
4660,371290122022019,12
4661,371290122022020,11
4662,371290122022021,8
4663,371290122022022,7
4664,371290122022023,0
4665,371290122022024,21
4666,371290122022025,30
4667,371290122022026,16
4668,371290122022027,21
4669,371290122022028,17
4670,371290122022029,7
4671,371290122022030,26
4672,371290122022031,39
4673,371290122022032,20
4674,371290122022033,2
4675,371290122022034,0
4676,371290122022035,0
4677,371290122022036,0
4678,371290122022037,0
4679,371290122022038,1
4680,371290122022039,0
4681,371290122022040,15
4682,371290122022041,22
4683,371290122022042,0
4684,371290122022043,6
4685,371290122022044,0
4686,371290122022045,0
4687,371290122022046,5
4688,371290122022047,4
4689,371290122022048,13
4690,371290122022049,0
4691,371290122023000,65
4692,371290122023001,13
4693,371290122023002,18
4694,371290122023003,13
4695,371290122023004,31
4696,371290122023005,15
4697,371290122023006,25
4698,371290122023007,11
4699,371290122023008,41
4700,371290122023009,26
4701,371290122023010,38
4702,371290122023011,19
4703,371290122023012,0
4704,371290122023013,0
4705,371290122023014,0
4706,371290122023015,0
4707,371290122023016,5
4708,371290122023017,108
4709,371290122023018,55
4710,371290122023019,34
4711,371290122023020,22
4712,371290122023021,39
4713,371290122023022,9
4714,371290122023023,38
4715,371290122023024,67
4716,371290122023025,31
4717,371290122023026,28
4718,371290122023027,11
4719,371290122023028,21
4720,371290122023029,23
4721,371290122023030,68
4722,371290122023031,22
4723,371290122023032,17
4724,371290122023033,15
4725,371290122023034,10
4726,371290122023035,0
4727,371290122023036,11
4728,371290122023037,21
4729,371290122023038,16
4730,371290122023039,11
4731,371290122023040,0
4732,371290122023041,0
4733,371290122023042,3
4734,371290122023043,21
4735,371290122023044,14
4736,371290122023045,9
4737,371290122023046,2
4738,371290122023047,4
4739,371290122023048,0
4740,371290122023049,0
4741,371290122023050,14
4742,371290122023051,14
4743,371290122023052,5
4744,371290122023053,0
4745,371290122023054,0
4746,371290122023055,0
4747,371290122023056,0
4748,371290122023057,16
4749,371290122023058,28
4750,371290122023059,11
4751,371290122023060,6
4752,371290122023061,33
4753,371290122023062,16
4754,371290122023063,16
4755,371290122023064,1
4756,371290122023065,10
4757,371290122023066,20
4758,371290122023067,7
4759,371290122023068,19
4760,371290122023069,41
4761,371290122023070,10
4762,371290122023071,10
4763,371290122023072,18
4764,371290122023073,9
4765,371290122031000,0
4766,371290122031001,0
4767,371290122031002,0
4768,371290122031003,0
4769,371290122031004,0
4770,371290122031005,237
4771,371290122031006,20
4772,371290122031007,13
4773,371290122031008,48
4774,371290122031009,48
4775,371290122031010,49
4776,371290122031011,45
4777,371290122031012,23
4778,371290122031013,150
4779,371290122031014,98
4780,371290122031015,39
4781,371290122031016,37
4782,371290122031017,29
4783,371290122031018,23
4784,371290122031019,20
4785,371290122031020,8
4786,371290122031021,20
4787,371290122031022,29
4788,371290122031023,2
4789,371290122031024,64
4790,371290122031025,0
4791,371290122031026,48
4792,371290122031027,3
4793,371290122031028,21
4794,371290122031029,15
4795,371290122031030,12
4796,371290122031031,17
4797,371290122031032,48
4798,371290122031033,6
4799,371290122031034,44
4800,371290122031035,15
4801,371290122031036,16
4802,371290122031037,6
4803,371290122031038,26
4804,371290122031039,16
4805,371290122031040,0
4806,371290122031041,0
4807,371290122031042,107
4808,371290122031043,28
4809,371290122031044,43
4810,371290122031045,8
4811,371290122032000,0
4812,371290122032001,0
4813,371290122032002,0
4814,371290122032003,0
4815,371290122032004,0
4816,371290122032005,0
4817,371290122032006,0
4818,371290122032007,0
4819,371290122032008,19
4820,371290122032009,24
4821,371290122032010,0
4822,371290122032011,0
4823,371290122032012,3
4824,371290122032013,18
4825,371290122032014,0
4826,371290122032015,0
4827,371290122032016,0
4828,371290122032017,0
4829,371290122032018,0
4830,371290122032019,0
4831,371290122032020,15
4832,371290122032021,0
4833,371290122032022,18
4834,371290122032023,18
4835,371290122032024,11
4836,371290122032025,3
4837,371290122032026,6
4838,371290122032027,21
4839,371290122032028,14
4840,371290122032029,5
4841,371290122032030,1
4842,371290122032031,0
4843,371290122032032,76
4844,371290122032033,0
4845,371290122032034,0
4846,371290122032035,0
4847,371290122032036,11
4848,371290122032037,27
4849,371290122032038,10
4850,371290122032039,15
4851,371290122032040,28
4852,371290122032041,15
4853,371290122032042,7
4854,371290122032043,16
4855,371290122032044,0
4856,371290122032045,0
4857,371290122032046,0
4858,371290122032047,0
4859,371290122032048,0
4860,371290122032049,0
4861,371290122032050,0
4862,371290122032051,0
4863,371290122032052,0
4864,371290122032053,0
4865,371290122032054,0
4866,371290122032055,0
4867,371290122032056,0
4868,371290122032057,0
4869,371290122032058,0
4870,371290122032059,0
4871,371290122032060,21
4872,371290122032061,16
4873,371290122032062,20
4874,371290122032063,0
4875,371290122032064,0
4876,371290122032065,0
4877,371290122032066,0
4878,371290122032067,0
4879,371290122032068,12
4880,371290122032069,4
4881,371290122032070,0
4882,371290122032071,29
4883,371290122032072,13
4884,371290122032073,21
4885,371290122032074,14
4886,371290122032075,0
4887,371290122032076,0
4888,371290122032077,0
4889,371290122032078,0
4890,371290123001000,0
4891,371290123001001,0
4892,371290123001002,0
4893,371290123001003,0
4894,371290123001004,0
4895,371290123001005,0
4896,371290123001006,0
4897,371290123001007,0
4898,371290123001008,0
4899,371290123001009,0
4900,371290123001010,97
4901,371290123001011,9
4902,371290123001012,4
4903,371290123001013,14
4904,371290123001014,15
4905,371290123001015,0
4906,371290123001016,0
4907,371290123001017,0
4908,371290123001018,0
4909,371290123001019,0
4910,371290123001020,0
4911,371290123001021,452
4912,371290123001022,0
4913,371290123001023,0
4914,371290123001024,0
4915,371290123001025,0
4916,371290123001026,91
4917,371290123001027,144
4918,371290123001028,0
4919,371290123001029,120
4920,371290123001030,130
4921,371290123001031,0
4922,371290123001032,0
4923,371290123001033,31
4924,371290123001034,2
4925,371290123001035,0
4926,371290123001036,0
4927,371290123001037,0
4928,371290123001038,0
4929,371290123001039,0
4930,371290123001040,0
4931,371290123001041,0
4932,371290123001042,0
4933,371290123001043,0
4934,371290123001044,0
4935,371290123001045,0
4936,371290123001046,0
4937,371290123001047,0
4938,371290123001048,0
4939,371290123001049,3
4940,371290123001050,146
4941,371290123001051,40
4942,371290123001052,249
4943,371290123001053,0
4944,371290123001054,206
4945,371290123001055,86
4946,371290123001056,80
4947,371290123001057,121
4948,371290123001058,227
4949,371290123001059,7
4950,371290123001060,20
4951,371290123001061,35
4952,371290123001062,0
4953,371290123001063,0
4954,371290123001064,0
4955,371290123001065,14
4956,371290123001066,76
4957,371290123001067,53
4958,371290123001068,5
4959,371290123001069,0
4960,371290123001070,0
4961,371290123001071,0
4962,371290123002000,285
4963,371290123002001,9
4964,371290123002002,0
4965,371290123002003,0
4966,371290123002004,30
4967,371290123002005,60
4968,371290123002006,0
4969,371290123002007,256
4970,371290123002008,125
4971,371290123002009,289
4972,371290123002010,82
4973,371290123002011,131
4974,371290123002012,61
4975,371290123002013,0
4976,371290123002014,728
4977,371290123002015,12
4978,371290123002016,1
4979,371290123002017,6
4980,371290123002018,118
4981,371290123002019,658
4982,371290123002020,0
4983,371290123002021,0
4984,371290123002022,22
4985,371290123002023,234
4986,371290123002024,0
4987,371290123002025,374
4988,371290123002026,0
4989,371290123002027,142
4990,371290123002028,79
4991,371290123002029,311
4992,371290123002030,4
4993,371290123002031,59
4994,371290123002032,0
4995,371290123002033,71
4996,371290123002034,120
4997,371290123002035,194
4998,371290123002036,0
4999,371290123002037,0
5000,371290123002038,2
5001,371290123002039,10
5002,371290123002040,17
5003,371290123002041,8
5004,371290123002042,21
5005,371290123002043,169
5006,371290123002044,0
5007,371290123002045,2
5008,371299801001000,2
5009,371299801001001,0
5010,371299801001002,0
5011,371299801001003,0
5012,371299801001004,0
5013,371299801001005,0
5014,371299801001006,0
5015,371299801001007,0
5016,371299801001008,0
5017,371299801001009,0
5018,371299801001010,0
5019,371299901000001,0
5020,371299901000002,0
5021,371299901000003,0
5022,371299901000004,0
5023,371299901000005,0
5024,371299901000006,0
5025,371299901000007,0
5026,371299901000008,0
5027,371299901000009,0
5028,371299901000010,0
5029,371299901000011,0
5030,371299901000012,0
5031,371299901000013,0
5032,371299901000014,0
5033,371299901000015,0
5034,371299901000016,0
5035,371299901000017,0
5036,371299901000018,0
5037,371299901000019,0
5038,371299901000020,0
5039,371299901000021,0
5040,371299901000022,0
5041,371299901000023,0
5042,371299901000024,0
5043,371299901000025,0
5044,371299901000026,0
5045,371299901000027,0
